Pais;Codigo;Periodo;Muertes Totales;Combustibles Solidos;Particulas;Ozono
Dominican Republic;DOM;1993;4,229,925,506,317,320;2,905,963,471,937,020;12,513,542,834,982,800;985,706,389,783,686
Dominican Republic;DOM;1994;4,023,005,222,793,750;26,790,224,871,759,100;1,272,578,510,585,060;9,608,437,709,513,280
Dominican Republic;DOM;1995;38,889,828,501,001,900;25,094,391,155,900,500;1,308,614,364,542,380;9,457,383,415,563,700
Dominican Republic;DOM;1996;38,569,397,771,015,400;2,397,309,565,322,160;13,892,503,825,915,100;9,340,436,040,859,020
Dominican Republic;DOM;1997;3,825,709,672,544,800;22,922,822,696,395,900;14,635,230,517,307,700;9,234,490,773,157,360
Dominican Republic;DOM;1998;37,688,519,361,294,800;21,603,372,312,343,600;15,389,235,044,522,500;9,144,571,101,629,670
Dominican Republic;DOM;1999;36,915,463,426,323,000;20,378,862,583,870,000;15,846,818,343,404,900;9,014,340,415,872,430
Dominican Republic;DOM;2000;3,528,722,151,303,990;18,776,549,803,287,900;15,826,426,239,960,600;8,879,276,257,876,230
Dominican Republic;DOM;2001;3,505,903,790,538,080;1,804,587,291,231,700;1,632,320,642,857,210;8,948,701,174,552,390
Dominican Republic;DOM;2002;350,345,707,282,451;17,358,908,801,322,700;16,973,520,222,903,500;9,087,021,866,270,200
Dominican Republic;DOM;2003;357,701,411,295,357;17,098,259,712,799,300;17,942,736,346,900,100;9,408,214,122,066,460
Dominican Republic;DOM;2004;3,662,518,859,735,950;16,643,320,235,827,700;19,214,292,549,636,800;9,855,098,753,026,660
Dominican Republic;DOM;2005;3,678,598,506,155,560;15,856,910,998,186,800;2,014,031,517,852,630;10,064,243,189,793,700
Dominican Republic;DOM;2006;37,814,230,056,463,400;15,733,293,283,966,100;2,128,729,542,035,300;10,138,503,340,160,500
Dominican Republic;DOM;2007;3,731,032,849,606,800;1,494,429,576,803,480;21,587,815,309,669,400;9,936,912,692,788,080
Dominican Republic;DOM;2008;3,677,349,054,900,890;14,094,255,021,846,500;2,191,053,537,257,120;9,796,946,776,319,760
Dominican Republic;DOM;2009;36,406,479,554,990,800;13,441,175,422,556,400;22,201,394,301,812,900;9,708,995,393,071,210
Dominican Republic;DOM;2010;36,167,840,781,079,900;12,806,114,301,860,100;22,594,681,056,633,500;970,371,361,642,029
Dominican Republic;DOM;2011;36,011,325,916,096,800;12,199,286,216,828,900;23,065,846,509,351,900;9,459,179,924,958,530
Dominican Republic;DOM;2012;3,615,227,374,978,300;12,300,310,324,113,000;23,075,294,523,748,800;9,760,658,067,324,450
Dominican Republic;DOM;2013;3,716,620,706,996,340;12,659,119,151,254;2,368,806,384,262,770;10,230,206,870,442,500
Dominican Republic;DOM;2014;37,487,220,022,484,400;12,963,802,180,254,400;23,656,096,698,840,400;10,736,857,154,810,700
Dominican Republic;DOM;2015;38,947,236,383,675,500;12,507,712,955,580,700;2,554,160,079,617,550;11,136,634,399,817,400
Dominican Republic;DOM;2016;37,686,763,633,898,200;1,202,749,537,507,730;2,473,403,077,349,780;11,359,708,769,348,900
Dominican Republic;DOM;2017;3,697,274,516,490,140;11,253,908,442,928,700;2,479,712,075,938,220;1,129,399,653,348,230
East Asia;;1990;1,816,699,615,078,840;10,631,144,623,079,400;5,533,047,932,229,590;3,467,772,136,024,630
East Asia;;1991;17,903,739,758,603,800;10,215,507,584,921,700;56,891,614,141,249,400;3,433,654,835,427,460
East Asia;;1992;17,458,727,324,867,800;9,734,805,786,608,400;5,753,189,313,202,340;3,361,790,533,388,140
East Asia;;1993;16,968,318,083,302,500;923,136,635,651,926;57,983,486,002,953,300;32,862,190,937,908,100
East Asia;;1994;1,646,457,745,251,170;874,157,035,966,472;58,199,204,247,508,000;3,206,157,119,846,560
East Asia;;1995;1,585,736,547,998,160;8,195,960,811,521,980;58,191,734,057,293,100;30,820,986,852,387,500
East Asia;;1996;15,353,759,218,225,600;7,688,426,222,922,620;587,746,975,646,889;29,728,778,772,535,500
East Asia;;1997;1,480,610,317,026,360;7,191,099,696,063,500;58,902,131,250,872,500;2,852,414,258,127,320
East Asia;;1998;1,434,206,492,655,470;6,758,277,528,700,320;5,913,776,874,348,360;2,748,072,115,808,280
East Asia;;1999;1,370,048,465,462,830;62,833,188,371,754,500;5,837,721,690,858,290;25,872,779,149,989,400
East Asia;;2000;13,208,180,460,536,400;5,899,894,808,990,710;58,038,546,460,208,900;2,453,418,539,183,880
East Asia;;2001;12,718,557,230,813,000;54,825,333,161,079,700;5,808,249,677,867,560;232,047,164,130,396
East Asia;;2002;12,414,572,922,267,500;51,632,373,522,329,000;5,880,644,550,580,540;22,233,810,601,464,000
East Asia;;2003;12,151,731,358,833,700;4,862,788,129,756,930;5,969,728,095,850,880;21,355,459,244,781,500
East Asia;;2004;1,172,894,699,521,180;45,066,715,816,434,700;59,708,234,923,638,500;2,020,519,772,382,500
East Asia;;2005;1,108,192,983,254,890;4,087,373,659,665,320;58,312,096,422,847,200;187,161,917,718,419
East Asia;;2006;10,264,159,523,980,700;35,952,370,262,292,000;56,117,893,237,678,200;1,694,447,673,673,790
East Asia;;2007;9,765,691,222,784,160;3,246,723,022,186,710;5,531,141,467,603,110;15,776,723,487,321,400
East Asia;;2008;9,529,684,735,087,650;3,007,375,618,192,710;5,573,900,046,913,420;15,094,111,492,756,500
East Asia;;2009;9,405,580,829,602,870;28,104,899,059,064,500;56,709,323,963,221,500;1,465,444,011,892,530
East Asia;;2010;9,275,887,944,309,540;262,073,107,999,268;5,754,063,402,803,260;1,422,915,906,622,320
East Asia;;2011;9,050,321,522,254,290;24,026,192,980,574,400;5,787,554,487,289,150;13,542,615,406,338,500
East Asia;;2012;857,091,632,319,898;22,876,489,557,758,800;5,457,635,620,540,580;12,799,281,152,296,300
East Asia;;2013;8,177,725,828,206,500;2,065,219,593,689,460;5,341,621,744,686,900;11,930,819,391,294,900
East Asia;;2014;7,907,662,133,044,280;19,685,875,053,577,900;517,980,787,456,215;1,158,034,603,431,960
East Asia;;2015;7,832,763,846,670,630;18,862,092,037,374,900;5,195,192,623,843,150;11,394,538,736,074,300
East Asia;;2016;7,483,217,256,928,370;1,851,858,431,251,800;4,878,088,422,682,390;112,235,651,621,993
East Asia;;2017;72,824,140,571,331;16,577,136,319,482,300;48,702,265,366,605,300;11,198,602,785,766
Eastern Europe;;1990;6,900,625,521,401,580;5,302,531,886,852,740;6,128,004,835,316,410;31,205,154,025,901,500
Eastern Europe;;1991;7,032,185,172,627,810;5,189,202,900,276,420;6,271,943,640,741,400;31,126,061,632,921,600
Eastern Europe;;1992;7,370,455,956,410,270;5,138,556,862,701,730;6,608,709,102,835,510;31,930,158,231,294,300
Eastern Europe;;1993;829,684,119,241,879;52,813,264,740,133,300;7,498,133,924,950,490;3,471,316,929,375,750
Eastern Europe;;1994;8,788,664,214,114,150;5,419,053,626,911,000;7,964,649,398,607,420;3,603,702,243,895,990
Eastern Europe;;1995;8,504,711,954,084,640;5,600,137,754,171,630;7,666,303,159,571,690;35,394,631,609,034,100
Eastern Europe;;1996;8,165,807,148,889,860;5,224,752,270,948,460;738,246,772,344,407;3,327,518,505,749,290
Eastern Europe;;1997;7,739,197,333,302,000;4,816,412,366,173,160;701,570,689,501,306;30,845,451,726,491,600
Eastern Europe;;1998;7,453,490,415,719,480;4,513,270,530,410,640;6,775,889,671,716,520;28,795,381,627,363,500
Eastern Europe;;1999;7,778,557,011,460,920;4,535,606,647,732,950;7,093,478,981,320,490;29,344,670,877,192,600
Eastern Europe;;2000;782,968,799,252,021;45,019,688,372,566,400;7,150,888,235,316,490;28,800,143,916,008,400
Eastern Europe;;2001;7,939,241,004,718,250;4,336,505,796,855,620;7,290,658,670,899,970;2,717,691,114,871,560
Eastern Europe;;2002;8,105,012,423,656,160;4,233,839,239,092,520;7,474,817,558,709,370;26,171,682,291,255,500
Eastern Europe;;2003;8,086,452,064,306,050;4,080,509,730,144,380;7,482,663,219,850,160;2,474,534,868,469,300
Eastern Europe;;2004;7,839,122,173,899,740;39,285,280,735,554,900;7,263,838,082,127,140;2,300,785,204,693,350
Eastern Europe;;2005;7,810,220,128,510,250;38,360,619,499,029,600;7,250,782,087,185,720;2,204,835,493,137,400
Eastern Europe;;2006;7,304,150,823,745,450;33,735,704,185,980,000;6,811,500,897,608,070;19,557,702,650,931,700
Eastern Europe;;2007;7,042,157,752,289,070;31,000,870,399,137,900;6,587,215,358,911,200;18,284,106,560,121,700
Eastern Europe;;2008;6,961,378,481,163,870;2,846,115,583,512,310;6,536,546,997,273,800;1,768,164,310,563,710
Eastern Europe;;2009;6,461,996,761,949,230;2,502,214,467,711,350;60,811,607,189,773,300;16,432,099,465,023,100
Eastern Europe;;2010;6,260,292,625,053,650;231,409,723,832,916;5,900,595,435,803,980;16,056,469,003,471,200
Eastern Europe;;2011;5,821,240,940,565,950;2,056,068,840,032,130;54,952,700,719,632,900;15,050,621,170,791,800
Eastern Europe;;2012;5,474,179,761,184,100;1,943,598,147,659,790;51,632,658,280,213;14,472,736,295,588,900
Eastern Europe;;2013;5,239,382,736,521,830;182,612,623,826,452;49,423,686,024,452,800;14,137,337,663,650,200
Eastern Europe;;2014;49,998,583,726,284,200;17,098,265,127,993,000;4,713,960,055,498,860;1,408,839,692,179,000
Eastern Europe;;2015;5,176,034,686,014,340;1,752,001,359,036,270;4,881,856,375,758,810;14,653,506,553,341,400
Eastern Europe;;2016;49,225,889,299,920,200;16,345,652,575,339,900;4,642,203,597,463,070;1,431,986,082,973,760
Eastern Europe;;2017;4,754,567,793,618,820;15,050,157,794,777,700;4,488,414,817,994,820;1,414,941,988,435,000
Eastern Sub-Saharan Africa;;1990;1,715,651,929,483,180;14,691,280,936,879,100;23,167,702,463,968,100;2,769,179,144,687,170
Eastern Sub-Saharan Africa;;1991;17,064,742,217,720,000;1,454,970,791,541,940;23,659,077,733,752,600;2,769,228,106,213,320
Eastern Sub-Saharan Africa;;1992;17,080,571,723,060,900;145,329,905,936,661;23,977,409,121,022,000;277,603,183,131,921
Eastern Sub-Saharan Africa;;1993;17,113,369,025,453,700;14,547,641,108,765,100;2,415,478,643,221,020;27,750,413,547,130,400
Eastern Sub-Saharan Africa;;1994;17,057,942,192,148,400;14,534,151,383,755,700;2,374,272,274,770,990;276,286,479,533,812
Eastern Sub-Saharan Africa;;1995;17,054,043,817,293,400;14,629,193,229,734,600;2,276,488,584,394,680;27,535,996,809,741,000
Eastern Sub-Saharan Africa;;1996;17,044,429,446,420,500;1,468,549,615,102,000;2,212,044,484,126,750;2,742,558,984,077,510
Eastern Sub-Saharan Africa;;1997;1,699,038,595,074,340;14,693,823,051,451,000;21,514,553,299,340,100;27,226,715,771,208,200
Eastern Sub-Saharan Africa;;1998;16,885,307,359,592,900;14,655,906,635,278,600;2,086,663,766,862,160;2,690,902,864,611,980
Eastern Sub-Saharan Africa;;1999;16,573,438,048,519,200;14,428,112,719,258,700;20,058,895,853,626,500;26,386,652,238,213,600
Eastern Sub-Saharan Africa;;2000;16,210,703,788,626,500;14,143,579,391,382;19,309,611,995,061,100;25,820,623,058,105,700
Eastern Sub-Saharan Africa;;2001;15,761,855,210,809,300;1,374,723,921,680,370;18,817,590,896,109,700;25,219,683,443,178,100
Eastern Sub-Saharan Africa;;2002;1,539,422,095,878,330;134,118,273,756,128;18,514,191,477,874,000;24,836,650,859,983,900
Eastern Sub-Saharan Africa;;2003;1,504,105,494,603,050;13,086,524,350,644,700;1,825,176,746,809,810;24,467,995,835,704,900
Eastern Sub-Saharan Africa;;2004;14,681,448,622,450,700;12,750,441,412,943,000;18,030,657,032,269,200;2,411,488,109,618,650
Eastern Sub-Saharan Africa;;2005;14,254,421,639,600,000;12,356,122,870,072,600;1,772,254,963,201,460;2,366,282,181,533,100
Eastern Sub-Saharan Africa;;2006;1,388,750,314,667,330;1,199,737,705,844,120;17,659,994,368,770,400;23,210,453,774,518,200
Eastern Sub-Saharan Africa;;2007;13,495,074,939,670,900;11,600,029,381,438,900;177,274,585,237,371;2,272,138,669,494,980
Eastern Sub-Saharan Africa;;2008;13,120,781,492,271,800;1,122,855,537,326,420;17,716,286,624,691,800;22,272,394,612,310,200
Eastern Sub-Saharan Africa;;2009;12,758,888,374,164,400;10,869,944,658,151,400;1,769,523,715,362,780;21,907,628,399,640,000
Eastern Sub-Saharan Africa;;2010;12,421,583,317,803,500;10,536,997,507,876,300;17,657,033,225,944,900;21,669,062,620,748,100
Eastern Sub-Saharan Africa;;2011;12,091,647,793,190,600;1,018,123,607,282,160;17,921,297,494,945,200;2,144,101,032,018,450
Eastern Sub-Saharan Africa;;2012;11,792,359,989,751,000;9,846,364,363,237,270;18,280,122,222,102,100;2,126,447,295,676,890
Eastern Sub-Saharan Africa;;2013;11,485,909,329,851,000;9,553,431,201,883,920;18,144,682,298,233,900;2,113,414,208,382,980
Eastern Sub-Saharan Africa;;2014;11,197,879,701,887,400;9,273,376,659,659,220;18,061,078,141,893,200;2,105,498,481,551,790
Eastern Sub-Saharan Africa;;2015;10,963,781,931,105,700;8,992,156,035,342,840;18,527,858,629,610,600;21,033,447,147,114,200
Eastern Sub-Saharan Africa;;2016;10,715,053,254,478,400;8,721,901,596,722,920;1,873,241,901,831,410;2,108,758,902,300,740
Eastern Sub-Saharan Africa;;2017;10,519,513,510,973,300;8,513,807,859,478,010;18,847,992,668,119,300;21,162,967,196,426,500
Ecuador;ECU;1990;47,710,639,351,669,900;2,447,155,272,731,220;22,532,609,455,197,400;9,335,849,821,947,160
Ecuador;ECU;1991;48,838,986,168,056,400;2,317,094,026,223,590;2,492,037,277,488,890;9,812,418,812,206,240
Ecuador;ECU;1992;47,189,300,040,210,400;20,629,447,213,924,500;2,582,074,081,029,310;9,638,570,321,662,570
Ecuador;ECU;1993;448,477,228,757,514;17,885,573,150,634,300;26,248,296,122,762,400;9,253,736,927,194,770
Ecuador;ECU;1994;42,350,593,720,695,000;15,288,905,250,494,800;2,638,129,457,928,780;8,770,794,294,652,350
Ecuador;ECU;1995;40,230,952,735,002,500;13,307,746,387,536,000;26,276,818,389,420,000;829,197,596,867,555
Ecuador;ECU;1996;4,058,898,169,043,890;12,857,718,371,973,700;27,067,515,052,049,900;8,507,972,215,485,080
Ecuador;ECU;1997;38,163,237,007,448,900;11,485,331,247,597,700;26,031,225,427,003,700;8,278,935,349,352,420
Ecuador;ECU;1998;3,820,569,353,826,140;1,078,083,798,949,130;267,677,750,693,032;8,395,856,570,427,190
Ecuador;ECU;1999;3,807,455,009,526,400;10,553,655,323,329,100;26,853,199,019,460,800;8,525,700,029,605,150
Ecuador;ECU;2000;3,701,914,958,525,730;10,074,707,722,189,900;2,629,688,694,561,330;8,258,025,895,656,240
Ecuador;ECU;2001;35,297,284,784,924;9,275,080,304,067,460;25,397,843,176,132,400;7,975,060,176,202,490
Ecuador;ECU;2002;3,719,769,889,111,840;908,372,545,362,906;27,464,784,042,962,400;8,298,098,492,524,980
Ecuador;ECU;2003;3,755,331,599,059,280;8,567,974,329,648,860;2,833,608,057,567,790;830,391,981,507,781
Ecuador;ECU;2004;37,673,849,291,376,400;8,093,150,554,717,230;28,930,838,559,210,000;831,298,866,568,821
Ecuador;ECU;2005;3,807,765,077,338,330;7,765,635,948,240,680;29,652,397,323,432,100;8,429,353,188,591,690
Ecuador;ECU;2006;379,859,409,388,379;7,333,227,862,032,680;3,000,165,156,340,880;8,321,329,945,968,410
Ecuador;ECU;2007;375,781,571,722,936;67,922,729,573,452,100;301,518,882,551,378;8,098,873,386,042,420
Ecuador;ECU;2008;36,873,884,870,516,100;6,247,264,248,476,450;30,013,199,226,659,100;7,828,381,784,986,220
Ecuador;ECU;2009;3,565,568,925,856,890;5,703,857,712,513,180;2,936,531,728,476,300;7,474,096,508,517,770
Ecuador;ECU;2010;3,511,153,019,012,340;5,283,168,774,517,310;29,247,689,026,064,800;7,384,303,828,905,820
Ecuador;ECU;2011;3,416,801,062,241,780;48,565,487,927,712,000;2,872,671,595,442,570;7,400,106,281,079,720
Ecuador;ECU;2012;3,361,492,867,297,140;4,354,787,386,037,730;2,867,761,585,085,200;7,382,679,698,298,900
Ecuador;ECU;2013;31,281,957,261,755,100;39,883,285,636,082,500;2,672,426,943,243,970;7,149,566,675,368,440
Ecuador;ECU;2014;2,905,272,340,252,250;38,021,040,590,943,700;24,678,077,877,026,100;7,092,149,297,550,270
Ecuador;ECU;2015;28,041,828,651,523,100;35,180,012,474,034,900;23,951,764,445,194,000;7,056,033,197,947,230
Ecuador;ECU;2016;27,553,637,367,708,800;33,566,206,381,029,200;23,622,038,753,349,600;704,972,600,229,583
Ecuador;ECU;2017;27,135,242,910,048,500;31,130,575,442,873,400;2,344,804,757,309,790;7,036,519,864,723,020
Egypt;EGY;1990;1,387,817,298,699,940;17,124,162,669,020,200;11,947,077,068,868,200;33,295,279,807,402,600
Egypt;EGY;1991;13,637,894,589,418,400;15,555,427,458,969,500;11,861,105,367,001,900;3,367,048,464,087,930
Egypt;EGY;1992;1,329,349,451,486,240;1,527,434,115,333,560;11,544,718,813,143,900;33,680,704,316,735,000
Egypt;EGY;1993;13,502,205,542,951,500;1,573,341,688,031,680;11,695,921,739,314,900;35,411,608,573,144,400
Egypt;EGY;1994;1,343,416,721,692,830;15,882,364,111,542,000;1,160,640,382,979,040;363,538,518,669,575
Egypt;EGY;1995;1,285,159,435,624,360;15,296,832,867,591,300;11,087,357,500,388,600;3,551,167,263,945,180
Egypt;EGY;1996;12,659,158,850,623,000;14,507,138,656,151,800;10,973,341,578,024,800;35,669,501,096,525,900
Egypt;EGY;1997;12,615,111,927,100,100;13,474,898,750,817,600;11,027,934,813,378,400;3,638,799,678,494,350
Egypt;EGY;1998;12,327,738,779,920,500;1,216,004,650,548,690;10,871,489,240,950,100;36,459,581,199,752,600
Egypt;EGY;1999;12,096,274,163,244,800;11,027,819,522,115,100;1,075,113,691,608,720;3,672,331,059,283,590
Egypt;EGY;2000;11,549,463,281,601,500;963,779,739,854,643;10,344,746,009,266,500;3,638,706,722,462,790
Egypt;EGY;2001;1,194,060,939,107,060;8,776,527,420,146,890;10,808,938,930,600,000;3,840,412,657,658,770
Egypt;EGY;2002;12,040,232,920,759,300;7,823,953,202,044,570;10,996,087,423,869,600;39,578,005,526,898,200
Egypt;EGY;2003;12,093,753,519,327,500;6,976,594,560,006,300;11,128,451,900,888,800;404,376,118,357,629
Egypt;EGY;2004;11,921,321,128,008,900;6,181,565,652,367,730;11,034,218,664,685,800;405,685,668,720,295
Egypt;EGY;2005;11,756,176,582,460,600;5,598,131,966,124,970;10,925,607,550,852,700;4,073,131,296,849,900
Egypt;EGY;2006;11,816,685,930,835,400;5,018,865,534,609,440;11,040,660,216,533,700;4,134,241,884,554,880
Egypt;EGY;2007;11,556,352,090,887,700;41,752,231,187,400,200;10,868,498,741,442,800;4,083,153,318,294,450
Egypt;EGY;2008;11,587,345,283,435,300;36,022,232,495,474,700;10,952,995,483,073,400;4,144,645,892,178,490
Egypt;EGY;2009;11,766,764,313,887,400;315,291,233,232,258;11,169,765,669,203,800;425,992,560,737,337
Egypt;EGY;2010;11,740,917,211,246,800;274,553,182,311,301;11,180,178,612,848,500;43,224,583,152,159,900
Egypt;EGY;2011;11,320,382,546,840,900;2,396,031,276,301,070;10,786,446,967,902,200;4,391,726,326,920,340
Egypt;EGY;2012;1,134,428,130,123,150;20,496,281,945,240,400;10,842,068,830,512,500;4,445,331,107,608,530
Egypt;EGY;2013;11,096,414,488,097,400;16,498,819,026,938,400;10,641,029,346,942,800;4,369,385,669,257,090
Egypt;EGY;2014;10,949,536,863,461,000;13,704,990,132,802,800;10,521,145,316,173,000;4,389,499,621,789,250
Egypt;EGY;2015;11,505,149,631,002,700;10,701,722,684,440,000;11,106,280,638,846,000;4,480,651,586,401,590
Egypt;EGY;2016;11,410,889,105,390,800;8,676,117,900,289,520;11,027,774,587,287,000;4,551,895,382,340,300
Egypt;EGY;2017;11,335,551,184,504,800;7,263,842,171,517,870;10,961,626,649,793,900;4,614,963,788,972,090
El Salvador;SLV;1990;7,044,230,213,892,290;5,129,982,899,631,100;18,139,479,329,063,600;15,954,119,490,119,400
El Salvador;SLV;1991;6,948,188,119,534,280;49,905,214,056,015,100;18,580,193,182,455,600;15,773,607,497,413,400
El Salvador;SLV;1992;7,090,501,209,097,290;5,012,720,241,981,560;19,758,980,441,380,000;16,020,497,686,686,600
El Salvador;SLV;1993;6,993,778,591,110,520;4,864,652,030,442,420;20,276,404,298,899,600;15,856,083,472,073,600
El Salvador;SLV;1994;7,094,396,754,679,780;48,604,208,620,734,200;21,306,264,612,608,500;16,037,837,891,070,000
El Salvador;SLV;1995;645,312,896,391,752;4,314,960,328,901,310;2,042,631,425,527,700;14,691,882,402,377,600
El Salvador;SLV;1996;6,392,850,547,728,910;4,185,902,796,979,320;21,131,868,716,698,800;14,318,079,520,026,800
El Salvador;SLV;1997;6,122,677,800,375,990;39,026,839,554,990,400;213,159,239,261,186;13,393,462,203,295,500
El Salvador;SLV;1998;595,793,075,544,745;3,674,147,859,904,960;2,198,654,922,070,900;12,781,317,341,346,100
El Salvador;SLV;1999;57,932,623,061,174,300;3,475,061,925,872,630;2,235,190,366,335,370;12,372,299,225,028,100
El Salvador;SLV;2000;5,522,997,527,872,520;31,955,689,823,304,200;22,466,513,393,796,400;11,937,939,127,037,400
El Salvador;SLV;2001;53,858,648,501,760,300;30,059,909,317,083,900;22,986,114,981,245,600;11,938,205,190,964,500
El Salvador;SLV;2002;5,244,315,837,339,210;28,154,265,966,711,800;23,473,157,661,148,800;11,913,182,107,627,200
